valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.895,1989,0.191,['Phil Collins'],0.6579999999999999,291587,0.879,0,14nb0X9qs2tieGtFvY9XUl,0.00796,8,0.203,-3.776,1,Something Happened on the Way to Heaven - 2016 Remaster,36,1989-11-20,0.0282,114.632
0.636,1992,0.321,['Eric Clapton'],0.5579999999999999,289027,0.524,0,3BEZCNZSmVv30vsMNSOCri,0.000952,2,0.94,-11.626,0,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",70,1992-08-25,0.0459,93.654
0.267,2012,0.213,['Family of the Year'],0.341,190280,0.539,0,6GRDI9suQHikFP6euIXnpq,6.440000000000001e-05,5,0.109,-5.76,1,Hero,67,2012-07-10,0.0265,174.56400000000005
0.8240000000000001,1949,0.99,['C. Ramchandra'],0.7070000000000001,167753,0.221,0,4K16596yDHtwSZ0D56nXdm,1.93e-06,11,0.0981,-7.931,1,Chale Chhuk Chhuk Rail,0,1949-12-31,0.5920000000000001,131.655
0.7040000000000001,1932,0.995,['K Mullick'],0.518,191653,0.248,0,3AvLgtn73rwt8BOfHtvoOb,0.7709999999999999,0,0.128,-13.513,1,Olo Nanadini Bal,0,1932-12-01,0.0625,140.57
0.784,1951,0.7829999999999999,['Unspecified'],0.6509999999999999,187667,0.335,0,0CwruW0GSERenOl6iFDzHh,0.642,10,0.336,-20.592,1,Cowherds' Festival,0,1951-01-01,0.0589,100.353
0.245,1983,0.000297,['Metallica'],0.296,386560,0.915,0,1j90Mz6iIuuK4uiqXYVcQf,0.346,9,0.362,-5.979,1,No Remorse (Remastered),43,1983-07-25,0.163,96.715
0.841,1973,0.649,"['Willie Colón', 'Tito Puente']",0.6409999999999999,248280,0.745,0,60SzOJfsiQmP6tjB9t1pIA,4.56e-06,0,0.228,-6.872000000000001,0,Guajira Ven,30,1973-12-31,0.089,98.774
0.728,1960,0.695,['Stanley Turrentine'],0.433,301827,0.5429999999999999,0,7dGQhDObGy2PYC7sSs3uIK,0.318,0,0.0821,-10.405,0,Mild Is The Mood,9,1960-01-13,0.0422,139.55700000000002
0.31,2004,0.867,['Natasha Bedingfield'],0.42,241200,0.229,0,1ER1LD0u0mgQZV0QE7cyVY,0.0,0,0.0797,-9.801,1,Wild Horses,47,2004-08-30,0.0324,133.618
0.546,1972,0.115,['The Equatics'],0.684,233453,0.691,0,7crtAUTSKANfQQQsGM7I7o,0.907,0,0.0723,-8.575,1,Cicso Fare,33,1972,0.0566,147.556
0.0372,1950,0.933,"['Ralph Vaughan Williams', 'Leonard Bernstein', 'New York Philharmonic']",0.148,114533,0.149,0,0012iPKNQl1zhdYwq3iVa1,0.759,7,0.152,-20.05,0,"Serenade to Music (From ""The Merchant of Venice, Act V, Scene 1""): ""Look how the floor of heaven is thick inlaid""",0,1950,0.0376,81.435
0.961,1963,0.6409999999999999,['The Beach Boys'],0.389,124800,0.5870000000000001,0,6RErDMariUoam3dPCwBKuL,0.0,8,0.174,-6.75,1,Hawaii (Mono),20,1963-09-16,0.038,144.463
0.933,1979,0.000213,['Wings'],0.544,132240,0.7859999999999999,0,1QhaYQrhargwyi9TcycR8h,0.000241,2,0.19,-10.194,1,Spin It On - Remastered 1993,29,1979-06-06,0.0738,129.266
0.939,1967,0.318,['Jackie Wilson'],0.634,179120,0.677,0,5qyq1H5OPMlfuvZQ1wQNo7,0.0,2,0.0902,-7.19,1,(Your Love Keeps Lifting Me) Higher & Higher,68,1967,0.0448,95.792
0.44,2010,0.754,['Desmond Cheese'],0.713,314400,0.331,0,2xRTlnCsKHtnCahchPso2L,0.901,10,0.0968,-14.662,0,Dope Vhs Master,55,2010-10-10,0.055,77.016
0.936,1970,0.0425,['Fleetwood Mac'],0.512,186413,0.7,0,7jvLEJh9VQAMyxvuhMsw1o,2.93e-05,4,0.198,-9.713,1,Hi Ho Silver,23,1970-09-18,0.0291,138.159
0.0807,1966,0.254,['The Beach Boys'],0.279,141227,0.31,0,3GsgJI1aBrvUtqX8f3MhKT,0.8059999999999999,2,0.101,-13.113,1,Let's Go Away For A While - Remastered,49,1966-06-16,0.0253,87.87200000000001
0.8029999999999999,2002,0.449,['Bruddah Waltah'],0.85,259773,0.6920000000000001,0,6nyUuDPqmbkzOz2hdrHKMD,3.3e-06,5,0.0854,-6.3039999999999985,1,Sweet Lady Of Waiahole,37,2002,0.0691,131.858
0.326,1994,0.0056799999999999,['RBL Posse'],0.688,226067,0.534,1,4uNFNCCK5O3mtUJ6gcW9Gx,0.0,7,0.206,-5.9910000000000005,1,Blue Bird,45,1994-01-04,0.375,178.90200000000004
0.408,1959,0.957,['Blossom Dearie'],0.595,226467,0.195,0,3vIevsWvuiBwtETZANjTR8,0.00684,0,0.153,-16.718,0,Gentleman Friend,15,1959-01-01,0.049,132.933
0.609,1986,0.00522,['Tesla'],0.524,255693,0.8759999999999999,0,2qZQme4xb24O35YkM0jl11,0.0,9,0.239,-9.361,1,Love Me,29,1986-01-01,0.0425,89.87
0.499,2013,0.0337,['Rainbow Kitten Surprise'],0.623,194430,0.6809999999999999,0,7HjkzXqYzUiz0gkjM0Wmkk,0.000111,7,0.0812,-6.0120000000000005,1,Fail!,52,2013-11-19,0.103,100.171
0.509,1962,0.892,['Roy Orbison'],0.476,198400,0.455,0,7AeCUx7jJ5dX4eMivYXH6b,3.96e-05,9,0.156,-10.051,0,Yo Te Amo Maria,22,1962,0.0273,95.31
0.0584,1959,0.945,['Frank Sinatra'],0.252,214907,0.0439,0,5cIWrhsT9GFh9SOVLVqLyg,0.000318,4,0.111,-19.71,1,Here's That Rainy Day - Remastered,24,1959-07,0.0372,134.44299999999998
0.31,1994,0.438,['Slowdive'],0.397,233507,0.379,0,6HDbazzz9BHKufmSfuLTVE,0.742,6,0.0751,-10.473,0,Melon Yellow,37,1994-11-05,0.0301,128.34799999999998
0.11,1980,0.0188,['The Kinks'],0.265,220551,0.971,0,1WPnBnhAgJLczCWRrArhq7,0.0906,7,0.95,-11.185,1,"You Really Got Me - Live at Lowell Memorial Auditorium, MA / March 1979",38,1980-06-04,0.1669999999999999,165.78799999999995
0.643,1957,0.8140000000000001,"['Johnny Mercer', 'The Pied Pipers', 'Paul Weston And His Orchestra']",0.7070000000000001,168773,0.126,0,7nFIsRhhyB1RcCBaKD4LTT,0.0,5,0.321,-17.975,1,Ac-Cent-Tchu-Ate The Positive,37,1957-01-01,0.0544,124.489
0.396,1971,0.677,['Nina Simone'],0.408,282920,0.449,0,4IHyJtuRQOy447NIGKt5Lk,3.43e-06,1,0.0858,-11.050999999999998,1,New World Coming,36,1971,0.0518,129.08
0.583,1935,0.517,"['n/a', 'Nitsch, Johannes', 'In Motion']",0.613,191867,0.5489999999999999,0,3NWCbI2VtW80g8cZG3QHIx,0.444,7,0.0412,-7.648,1,easy going,0,1935,0.0327,83.96700000000001
0.0451,1988,1.58e-05,['Metallica'],0.314,330467,0.99,1,7MzM6iHyRYmuWBIm75DqHC,0.0978,6,0.64,-5.5139999999999985,0,For Whom the Bell Tolls (Live - Seattle '89),33,1988-09-07,0.189,125.06
0.248,2011,0.000199,"['Korn', 'Skrillex']",0.508,222640,0.894,1,25EgA1A1OZBRw25Mjyw08g,0.00135,1,0.476,-4.664,1,Get Up! (feat. Skrillex),57,2011-11-30,0.0779,139.944
0.0693,1935,0.964,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.113,287893,0.0601,0,6NtpoNTrBLSQJWuG6KIudL,0.00971,5,0.145,-22.852,1,"Haydn: String Quartet No. 54 in B-Flat Major, Op. 71 No. 1, Hob. III, 69: II. Adagio",0,1935,0.0447,74.339
0.449,2000,3.26e-05,['Pantera'],0.347,259693,0.991,1,0MT298VrmI1Kb7GFbxw43C,0.1,6,0.314,-2.444,0,Yesterday Don't Mean Shit,48,2000-01-01,0.16,146.47799999999995
0.0711,2010,0.7070000000000001,"['Arvo Pärt', 'Angèle Dubeau', 'La Pietà']",0.123,503475,0.0644,0,7zHd9LxIZB8WKosSWN9Umj,0.00365,5,0.11,-28.38300000000001,1,Spiegel im spiegel,56,2010-03-02,0.0373,84.208
0.3720000000000001,2004,0.561,['Breaking Benjamin'],0.618,205240,0.317,0,2ehkJlAysINP3czoqaklyT,0.0,0,0.102,-9.835,1,Rain,51,2004-01-01,0.0278,124.826
0.912,2000,0.0515,['Thalia'],0.726,239733,0.984,0,1EhDeCHd34jt7dMDqkGQBC,0.0113,2,0.6629999999999999,-5.949,1,Arrasando,57,2000-01-01,0.0564,131.934
0.123,2012,0.0454,['Hillsong Worship'],0.389,409147,0.575,0,5KTJJnSs2H1p5SaBXsG0Hb,2.78e-05,0,0.563,-6.699,1,Cornerstone - Live,51,2012-07-03,0.0313,142.976
0.784,1940,0.885,['Rita Ampatzi'],0.461,199347,0.524,0,0JKiUpbN7ZMLjuzwIagwjx,0.00106,6,0.0801,-8.03,1,Me to palio sakaki,0,1940-01-01,0.0456,100.61
0.194,1959,0.968,['Mahalia Jackson'],0.229,235045,0.2,0,3ycLG4XgKGID1miKY0J0GF,4.93e-05,5,0.3229999999999999,-12.858,1,How Great Thou Art,11,1959,0.033,80.005
0.35,2006,0.508,['Ana Gabriel'],0.519,251667,0.194,0,5g4HXOoT2kQTDtVuJhBgBV,0.0,2,0.16,-10.093,1,Es Demasiado Tarde - Remasterizado,59,2006-10-31,0.0326,84.186
0.172,1957,0.5660000000000001,['Frank Sinatra'],0.338,188200,0.0977,0,6SYaNPLQ8E3vUcIp8Es5sQ,7.49e-06,5,0.125,-14.283,1,Don't Worry 'Bout Me - 1999 Remastered,25,1957-09,0.0322,101.945
0.8370000000000001,1978,0.348,['Search Boys'],0.763,163733,0.53,0,7ijowzJ3HGZBTImdfOAPEc,1.42e-05,0,0.0989,-10.78,1,Searchin',30,1978,0.0733,144.498
0.736,1957,0.586,['The Cadillacs'],0.5770000000000001,139053,0.46,0,0BzZ4ni4vAS5v8JfnQ2gfK,0.0,7,0.174,-11.327,0,Rudolph the Red Nosed Reindeer - 45 Version,23,1957,0.062,142.252
0.8009999999999999,1992,0.9,"['Cliff Edwards', 'Dickie Jones']",0.6609999999999999,97587,0.356,0,16Ekkvg5dxPVdDo5Ys30j8,0.00121,5,0.642,-14.396,1,Give a Little Whistle,34,1992-01-01,0.229,111.19
0.693,1956,0.8009999999999999,['Ella Fitzgerald'],0.47,192920,0.425,0,2BwZM9WlW4t96MHmkxPsuy,0.0,2,0.0713,-9.99,1,Give It Back To The Indians,18,1956-01-01,0.0741,171.351
0.279,1961,0.962,['Dave Van Ronk'],0.435,176667,0.0199,0,44zjOMFigEX1OXboz5FSog,0.0,9,0.111,-19.257,1,Please See That My Grave Is Kept Clean,18,1961-01-01,0.0356,81.175
0.856,1968,0.35,['Otis Redding'],0.71,155560,0.291,0,6UflNqGQUFW1yUGGoV2frv,0.0,5,0.128,-14.132,0,Merry Christmas Baby,36,1968,0.0338,101.517
0.518,1995,0.000208,['Garbage'],0.448,235800,0.605,0,0CvuIrgROzAuS7lHcOt9a1,0.0642,11,0.669,-4.497,1,Supervixen,32,1995,0.028,87.198
0.187,1983,0.535,['Amy Grant'],0.647,274320,0.317,0,071x5VsPr8MUDryUN2M37e,0.0,11,0.104,-9.971,1,Tennessee Christmas,40,1983,0.0256,91.278
0.244,2019,0.6,"['Bad Bunny', 'Tainy']",0.61,250534,0.624,1,2TH65lNHgvLxCKXM3apjxI,2.12e-06,2,0.243,-4.773,1,Callaita,83,2019-05-31,0.309,176.169
0.63,1971,0.526,['Johnny Paycheck'],0.732,174400,0.509,0,41JQTDa8BoAFkDluhaOip6,0.00162,10,0.0758,-9.278,1,Slide off of Your Satin Sheets,35,1971,0.0318,109.253
0.65,1924,0.995,['Louis Lynel'],0.515,149760,0.303,0,6zdtMcHb08xZ0AzvLU5s0x,2.43e-06,2,0.135,-13.906,0,Les ménétriers,0,1924,0.0767,146.075
0.7929999999999999,1947,0.995,['Α.Κωστής'],0.578,250009,0.388,0,7nLeFG4DvvbTFzpyf850hr,0.00205,5,0.12,-12.532,1,Τουμπελέκι τουμπελέκι,0,1947-01-01,0.0332,110.648
0.7190000000000001,1984,0.234,['Van Halen'],0.5,254200,0.8420000000000001,0,49KoX0qpXf3wHyP9nfUaqq,0.000127,2,0.194,-5.382999999999999,1,Drop Dead Legs - 2015 Remaster,58,1984-01-04,0.0434,89.10799999999998
0.3,2017,0.362,['Dylan Scott'],0.4970000000000001,217960,0.611,0,2pLSgbc3CEXtoCXfuMOTmU,0.0,7,0.08,-7.097,1,I Lost You,55,2017-08-04,0.0329,130.045
0.359,1954,0.919,['Pete Seeger'],0.696,69787,0.12,0,7MetQ6U0T0czvoOGZWdfme,2.89e-06,7,0.264,-25.336,1,A Basic Strum,3,1954-01-01,0.282,70.459
0.647,1988,0.266,['Van Halen'],0.236,325640,0.609,0,3sqhPpGhcz4PPQCG14Swjg,0.263,9,0.0749,-13.744000000000002,1,Black and Blue,48,1988-05-24,0.0515,200.583
0.0932,1976,0.698,['Bob Seger'],0.456,313267,0.722,0,7x7EdezMVKTJ8mhHZeVBtV,0.00606,9,0.148,-7.648,1,Sunburst,33,1976-10-22,0.0366,135.132
0.5870000000000001,1977,0.268,['Queen'],0.292,386267,0.555,0,20tTHycMGXBlar5C0sOw0H,1.62e-05,9,0.0764,-8.781,1,It's Late,31,1977-10-28,0.0438,182.124
0.961,1936,0.995,['Francisco Canaro'],0.695,190440,0.451,0,7o9DtCMDOnwpGfvJJIZA7J,0.78,0,0.102,-8.465,1,Fiesta Campera - Instrumental (Remasterizado),0,1936-01-18,0.0698,154.44299999999996
0.498,2009,0.192,"['Fabolous', 'Jeremih']",0.595,240053,0.8190000000000001,1,6VD2YPeb1P3BCP5q0lZHrs,0.0,0,0.0588,-6.186,0,My Time,55,2009-01-01,0.143,179.9
0.134,1973,0.431,['Wings'],0.41,247733,0.361,0,0wvlN2D0MHQioAoo9h2v78,0.000174,5,0.0779,-14.061,1,My Love - 2018 Remaster,28,1973-04-30,0.0351,120.0
0.439,2020,0.0735,['YoungBoy Never Broke Again'],0.7140000000000001,168046,0.722,1,16oNc3gAxjqO7ifVoEYqCR,0.0,0,0.114,-5.685,1,Cross Roads,65,2020-09-11,0.0538,143.019
0.521,1980,0.00613,['The Soft Boys'],0.366,120427,0.644,0,7vKshz5sUHX4CFSFmA4jpb,0.0,11,0.0811,-6.814,0,Give It to the Soft Boys,25,1980,0.0853,130.69299999999998
0.309,1947,0.939,"['Camille Saint-Saëns', 'Isaac Stern', 'Philadelphia Orchestra', 'Eugene Ormandy']",0.311,528960,0.19,0,64LoArmVI3CdHXYORIwtT8,0.5710000000000001,9,0.215,-17.35,0,"Introduction and Rondo Capriccioso, Op. 28",1,1947,0.0532,75.383
0.779,1963,0.0106,['The Shadows'],0.595,174187,0.451,0,5ALDucFjn5MUCmui2qgTQc,0.929,9,0.0962,-12.987,0,Apache,39,1963,0.0288,133.673
0.344,2003,0.0972,['JAY-Z'],0.736,81800,0.76,1,2D4JZUIZVJVzZz9gpYaiO9,0.000214,7,0.06,-7.991,1,Interlude,38,2003-11-14,0.19,84.008
0.355,1988,0.261,['Crowded House'],0.4370000000000001,187667,0.373,0,4ZYCwq1EMPY5zZt195ARWg,1.2e-06,0,0.0984,-14.845999999999998,1,Better Be Home Soon,64,1988-01-01,0.028,93.519
0.153,1990,0.609,['Alias'],0.412,234196,0.376,0,1EB3Z38oKDKVp4K2yEO2dl,0.00223,4,0.11,-11.789,1,More Than Words Can Say,54,1990-01-01,0.0289,69.064
0.583,1974,0.643,['Sly & The Family Stone'],0.731,248613,0.267,0,0T94lawCOoZ99cXGApnp2O,0.00247,0,0.0822,-13.848,0,Can't Strain My Brain,27,1974-07,0.0362,81.765
0.033,2017,0.0531,['Rain Man Sounds'],0.0855,148413,0.768,0,4d9YoH25QvvfJ6aLu5mAA1,0.898,8,0.374,-23.426,1,Heavy Straight Rain,65,2017-05-06,0.267,86.22399999999998
0.458,1947,0.963,['Chittoor V. Nagaiah'],0.475,203787,0.211,0,7lgDpwtPkSu7fZFfy1olxR,1.88e-06,9,0.133,-8.244,1,Vemana Sookthulu,0,1947-12-31,0.213,82.574
0.799,1989,0.5660000000000001,['Simply Red'],0.629,235227,0.632,0,3vs0E2QJ5DToHw14Q7BDmT,5.24e-05,8,0.103,-7.5310000000000015,1,You've Got It - 2008 Remaster,46,1989,0.0264,82.02
0.6759999999999999,1935,0.98,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.6409999999999999,199907,0.0462,0,5l3wfTZCxHHZb1EPvD808x,0.287,2,0.131,-17.82,1,"Haydn: String Quartet No. 33 in D Major, Op. 33 No. 6, Hob. III, 42: IV. Finale (Allegretto)",0,1935,0.0477,86.539
0.907,1984,0.155,['Alison Moyet'],0.726,231227,0.611,0,1YbbF4RgTU1DL28lz9xpR8,0.00886,9,0.0811,-11.191,0,Love Resurrection,30,1984,0.0305,122.617
0.5660000000000001,1986,0.299,['Poison'],0.261,219560,0.826,0,292k7NU2wZbzwthfhbZApi,0.0,6,0.1369999999999999,-1.935,1,"I Won't Forget You - 7"" Single Version / 2006 Remaster",25,1986,0.0388,199.57
0.16,1958,0.899,['Les Paul & Mary Ford'],0.422,189600,0.149,0,6giE7Q57J1uD61lHzOEtJC,0.0,4,0.0906,-13.35,0,Wrap Your Troubles In Dreams (And Dream Your Troubles Away),13,1958,0.0463,69.632
0.713,1955,0.979,['Geeta Dutt'],0.598,190667,0.404,0,4qbaU8UrOplM1wmV78Wnue,0.00057,4,0.0652,-8.572000000000001,0,Anari Anari Re,3,1955-12-31,0.39,181.301
0.529,1988,0.411,"['Bruce Hornsby', 'The Range']",0.619,282293,0.55,0,15Hgsooff9mLjxUhg2uXZz,0.00637,2,0.0835,-9.682,1,The Valley Road,47,1988,0.0291,126.163
0.146,2008,0.23,['Kaskade'],0.622,219066,0.6940000000000001,0,2msQN19UGsrHwN8tA8vInP,0.398,11,0.105,-7.572,0,4 AM - Adam K & Soha Radio Edit,49,2008-05-06,0.0389,126.978
0.594,2000,0.698,['Dashboard Confessional'],0.496,186693,0.586,0,4CWh85BXVujQcu5xlyr5F7,0.0,3,0.0865,-4.822,1,The Swiss Army Romance,37,2000-03-01,0.0296,107.726
0.7390000000000001,1998,0.0989,['R.L. Burnside'],0.8140000000000001,298000,0.754,0,1AcvqJhm4CXOFJ7INbR5rR,0.0493,0,0.114,-9.531,1,It's Bad You Know,43,1998-08-11,0.0739,114.944
0.68,1953,0.985,['Lata Mangeshkar'],0.482,201773,0.213,0,1WYumKoAB7Vw08R6pDG7Gs,0.922,3,0.17,-15.772,1,Dhund Dhund Dole Sakhaya,0,1953-12-31,0.0752,81.648
0.0929,1999,3.72e-05,['Metallica'],0.284,574267,0.937,0,7KLL4TSjeDuFo6VtM9gNWk,0.84,1,0.426,-5.11,0,The Call Of Ktulu - Live with the SFSO,37,1999-11-23,0.0534,131.852
0.723,1989,0.105,['Delbert McClinton'],0.628,244000,0.7859999999999999,0,57gJcaQLpyyxs6gQBhezI0,0.00037,2,0.935,-14.232,1,Standing On Shaky Ground,33,1989,0.0333,97.425
0.11,1946,0.992,"['Franz Liszt', 'Vladimir Horowitz']",0.305,169400,0.0515,0,2p4xRyOvkOjXhi863HBcfO,0.879,6,0.133,-25.216,1,"Valse oubliée in F-Sharp Major, S. 215/1",0,1946,0.0411,95.641
0.775,2002,0.233,"['Tweet', 'Missy Elliott']",0.66,237800,0.536,1,5Y0E3dOeynKuLDAXu0t0Bg,0.00669,10,0.111,-8.786,0,Oops (Oh My) [feat. Missy Elliott],62,2002-04-02,0.29,159.963
0.152,1955,0.858,['Charles Mingus'],0.211,199072,0.199,0,0O1klEgHA38XNGeIXxAEv1,0.892,1,0.109,-12.612,1,Stormy Weather - 2013 - Remaster,7,1955-01-01,0.0347,74.72800000000002
0.969,1964,0.434,['Sam Cooke'],0.7759999999999999,160000,0.659,0,5z8DiKSG4EwxmO6gUi12rZ,0.0,9,0.0868,-7.767,1,Another Saturday Night,55,1964-03-01,0.051,123.094
0.7979999999999999,1935,0.44,['Эрнест Хемингуэй'],0.746,101300,0.131,1,1ydVvvWgc0oXeO7qLV5SrP,0.0,6,0.187,-17.045,1,Часть 51.2 - Зеленые холмы Африки,0,1935,0.93,92.027
0.0443,1989,0.916,['Mary Chapin Carpenter'],0.19,370600,0.196,0,7MI5YhSIIqSmmATiDgbCRj,0.234,9,0.146,-14.758,1,"10,000 Miles",42,1989,0.0383,120.557
0.0605,1964,0.748,['Laura Olsher'],0.34,98027,0.518,0,77vnHFpKDILMTwg1jk6LPz,0.0214,0,0.17,-15.11,0,Shipwreck,13,1964-01-01,0.473,89.402
0.5539999999999999,2018,0.202,['Air Supply'],0.388,341747,0.72,0,01MXkFA8sL7at6txavDErt,0.000288,7,0.283,-5.541,1,Making Love Out of Nothing at All,71,2018-02-02,0.033,141.283
0.46,2017,0.0063,['BTS'],0.539,274097,0.846,0,0WNGsQ1oAuHzNTk8jivBKW,1.68e-06,8,0.13,-3.192,1,Spring Day,76,2017-02-13,0.0354,106.992
0.537,1966,0.493,['Cher'],0.522,180093,0.598,0,5DKWZWzlxxMe8uVLpAU38M,0.0,0,0.162,-8.754,0,Will You Love Me Tomorrow?,17,1966-10-01,0.0329,124.378
0.227,1932,0.925,['Fred Astaire'],0.278,184907,0.176,0,2FqLcjxW3cdYVF8V27P0ne,7.04e-05,7,0.0941,-15.915,0,Something's Gotta Give - Daddy Long Legs,0,1932,0.0388,75.107
0.952,2012,0.0072599999999999,"['Pitbull', 'TJR']",0.722,206120,0.958,0,3Tu7uWBecS6GsLsL8UONKn,0.0,4,0.375,-3.617,1,Don't Stop the Party (feat. TJR),61,2012,0.0912,127.008
0.551,1947,0.993,['Mukesh'],0.552,149229,0.261,0,6O2Kg68p6LQNHi4dgXFBtU,0.058,7,0.166,-8.71,0,Arshon Pe Sitara Hain,0,1947-12-31,0.12,61.61
0.501,2014,0.677,['Summer Salt'],0.563,204307,0.51,0,3qqeDnTGXgRftw1RZj4Jv2,4.18e-06,9,0.305,-6.751,1,Sweet to Me,59,2014-07-04,0.0283,97.463
0.452,1976,0.406,['George Benson'],0.639,196827,0.319,0,5ssQ8yVpLen4FHZzwWaA1C,3.21e-05,0,0.108,-12.942,0,This Masquerade - Edit,39,1976,0.0346,90.051
0.292,1952,0.97,['Pankaj Mullick'],0.568,187213,0.116,0,2vy5bLIwChuwfnQVjpeG6d,0.000553,6,0.208,-15.169,1,Shiv Stotram,0,1952-12-01,0.0509,85.75399999999998
0.485,1991,0.736,['James Brown'],0.696,421307,0.6759999999999999,0,0VbpqlboEkGQ7Pu6juJljZ,0.471,11,0.126,-10.798,1,Funky Drummer,38,1991-01-01,0.213,91.043
0.415,1979,0.0117,['Gang Of Four'],0.664,210360,0.608,0,0YAOSf8Di8uNIUCGscDQNB,0.0274,10,0.086,-6.0760000000000005,0,At Home He's A Tourist,34,1979,0.329,139.039
0.244,1973,0.36,"['Bobby ""Blue"" Bland']",0.466,232467,0.327,0,2fzt7edOT2MxsY28TmVm91,0.0671,4,0.0894,-16.969,0,(If Loving You Is Wrong) I Don't Want To Be Right,30,1973,0.0572,123.701
0.75,2003,0.00488,['T.I.'],0.6459999999999999,253253,0.852,1,78kVkpg0yX3jlTqzreFk0U,4.08e-05,6,0.264,-5.151,0,Doin' My Job,39,2003-08-18,0.215,83.575
0.68,2005,0.365,"['Alisha Chinai', 'Shankar Mahadevan', 'Javed Ali']",0.484,482586,0.898,0,72HdutlIHBZJ7WT1xVAAZT,0.0,0,0.091,-4.132,1,Kajra Re,51,2005-04-15,0.1639999999999999,91.975
0.609,1950,0.995,"['Γ.Μητσάκης', 'Ιω. Γεωργακοπούλου', 'Στελλάκης Περπινιαδη']",0.569,185017,0.279,0,0AQnu8Jl5D4NH0fmhVerLr,0.0144,10,0.127,-13.129,0,Κάτσε να πιούμε ένα κρασί,0,1950-01-01,0.0723,167.27
0.262,1994,0.617,['Digable Planets'],0.797,296000,0.375,0,4aDEWuYjdEsU9A5bVD3JV7,9.19e-05,1,0.512,-14.5,1,Slowes' Comb/The May 4th Movement Starring Doodlebug,36,1994-01-01,0.198,91.192
0.222,1949,0.933,['Robert Goulet'],0.284,172627,0.104,0,0vFELZzHmtHbRarAjzheIU,0.000617,9,0.138,-18.269,1,Have Yourself a Merry Little Christmas,32,1949,0.0347,78.555
0.27,1960,0.79,"['Dinah Washington', 'Brook Benton']",0.177,158800,0.332,0,3UyNLEc4CbNE9b634PVlOI,2.95e-06,9,0.0725,-11.344,1,Someone To Believe In,23,1960-07-05,0.0344,176.543
0.242,1926,0.496,"['Georgette Heyer', 'Irina Salkow']",0.7040000000000001,132455,0.171,0,70IBxQ9yYudaG9qguxTxUW,1.63e-06,9,0.216,-21.457,0,Kapitel 367 - Der Page und die Herzogin,1,1926,0.928,92.066
0.723,1967,0.708,"[""Los York's""]",0.501,164893,0.468,0,72Q3JPBIN7i1Unn7DGeQ5F,1.12e-06,7,0.124,-9.314,1,Cielo,22,1967,0.0352,107.601
0.957,1985,0.6759999999999999,['El Gran Combo De Puerto Rico'],0.611,202947,0.688,0,1eUcv5uyDyucd8EKakNRx4,3.16e-06,7,0.196,-6.6960000000000015,0,Asalto Navideño,29,1985,0.0293,96.02
0.809,1982,0.00232,['INXS'],0.451,183133,0.84,0,1Ru4YHCbrSzWMRjlvDavSB,0.338,2,0.383,-12.682,1,Golden Playpen,21,1982-10-16,0.044,153.106
0.1,1960,0.992,['Wayne Shorter'],0.325,319280,0.0978,0,2qDx6QEiuwLEMbFaipVsOC,0.193,8,0.124,-14.758,0,The Albatross,11,1960-01-01,0.0425,179.71200000000005
0.37,2018,0.472,['KIDS SEE GHOSTS'],0.7090000000000001,140527,0.7509999999999999,1,7oHkit3F3vimtsBbnZkU0G,4.71e-06,6,0.182,-3.801,1,Fire,61,2018-06-08,0.16,104.999
0.59,2016,0.0117,['Puzzle'],0.42,163515,0.544,0,4PqdOR9uAfyNp67P9k3bH2,0.8029999999999999,7,0.166,-13.45,1,I Saw an Angel,60,2016-02-09,0.0465,90.092
0.0823,1953,0.994,"['Claude Debussy', 'Walter Gieseking']",0.393,315629,0.00464,0,6hEkVqUpCht97cUrJ2hI0w,0.8490000000000001,1,0.0972,-30.493,1,"Debussy: Suite bergamasque, CD 82, L. 75: III. Clair de lune",8,1953,0.0455,134.285
0.398,2015,0.0565,['Mac Miller'],0.385,302133,0.71,1,6ulzLZnp6Y2TVLh1inckeJ,7.24e-06,9,0.0632,-5.158,0,Brand Name,60,2015-09-18,0.0805,148.385
0.598,2014,0.000369,['Catfish and the Bottlemen'],0.489,160886,0.892,0,1MHYAqWWdDRePmnqORynrq,0.00293,11,0.411,-4.757,0,Kathleen,65,2014-09-15,0.0786,137.93
0.5820000000000001,1996,0.99,"['Pyotr Ilyich Tchaikovsky', 'Martha Argerich', 'Nicolas Economou']",0.503,136000,0.126,0,7J0IE335n9tjkYIqp4dVjk,0.936,4,0.13,-21.961,0,"Nutcracker Suite, Op. 71a, TH. 35 (Arr. For Piano 4-Hands): IIa. Danses caractéristiques. Marche: Tempo di marcia viva",43,1996-01-01,0.0456,159.55200000000005
0.97,1997,0.0736,['Emilio Navaira'],0.85,218293,0.757,0,4Cx0M4Bmd0OWcTDklHGWGD,1.29e-05,0,0.147,-8.3,0,Cómo Le Haré,49,1997-01-01,0.0336,101.75
0.465,1946,0.989,['Jaganmoy Mitra'],0.403,176413,0.249,0,16icGBdXysEAJvvAPWG7nM,0.882,1,0.107,-19.147,1,Gunguniye Bhramar Elo,0,1946-12-01,0.0501,72.35600000000002
